
 
"
08"
"The world increasingly recognizes Hizballah for what it is– not a defender of Lebanon as it claims to be, but a ter… https://t.co/8rgYHMtpTc","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295850413347033089"
"The world increasingly recognizes Hizballah for what it is– not a defender of Lebanon as it claims to be, but a ter… https://t.co/8rgYHMtpTc","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295850413347033089"
".@SecPompeo on the situation in Belarus:  ""We’ve said that the elections themselves weren’t free, they weren’t fair… https://t.co/4brPnnv2uU","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1295883016011735046"
".@SecPompeo on the situation in Belarus:  ""We’ve said that the elections themselves weren’t free, they weren’t fair… https://t.co/4brPnnv2uU","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1295883016011735046"
"The U.S. has a longstanding tradition of leadership in international humanitarian crisis response. On… https://t.co/z74Xp8WwIJ","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296083339170938886"
"The U.S. has a longstanding tradition of leadership in international humanitarian crisis response. On… https://t.co/z74Xp8WwIJ","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296083339170938886"
"The freedom and safety of detained government officials and their families must be ensured. The U.S. has a longstan… https://t.co/ThFVr9fIqt","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296101527279603713"
"The freedom and safety of detained government officials and their families must be ensured. The U.S. has a longstan… https://t.co/ThFVr9fIqt","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296101527279603713"
".@SecPompeo met with Iraqi Foreign Minister Hussein today at the @StateDept. They reviewed the U.S.-Iraq Strategic… https://t.co/DUqP6G2AqO","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296109515801321474"
".@SecPompeo met with Iraqi Foreign Minister Hussein today at the @StateDept. They reviewed the U.S.-Iraq Strategic… https://t.co/DUqP6G2AqO","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296109515801321474"
"Today we publicly designated two entities and one individual for procuring parts for Iran's Mahan Air. Those who do… https://t.co/1cdxsMZNkp","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296116426420490241"
"Today we publicly designated two entities and one individual for procuring parts for Iran's Mahan Air. Those who do… https://t.co/1cdxsMZNkp","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296116426420490241"
"The U.S. announced nearly $204M in additional humanitarian assistance for the people of Iraq and Iraqi refugees in… https://t.co/FSU7vDKvpJ","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296121148686688268"
"The U.S. announced nearly $204M in additional humanitarian assistance for the people of Iraq and Iraqi refugees in… https://t.co/FSU7vDKvpJ","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296121148686688268"
"Following @realDonaldTrump's Executive Order, we are eliminating preferential treatment for HK by suspending or ter… https://t.co/seIb5dOe4f","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296127678668513281"
"Following @realDonaldTrump's Executive Order, we are eliminating preferential treatment for HK by suspending or ter… https://t.co/seIb5dOe4f","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296127678668513281"
"RT @State_E: I wrote a letter to all Governing Boards of U.S. universities about a threat from the CCP with broad implications for ensuring…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296135205531590661"
"RT @State_E: I wrote a letter to all Governing Boards of U.S. universities about a threat from the CCP with broad implications for ensuring…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296135205531590661"
"There was a lack of moral courage at the @UN Security Council on Friday. Those who voted against or abstained from… https://t.co/t7uU7VtgJS","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296180125806059526"
"There was a lack of moral courage at the @UN Security Council on Friday. Those who voted against or abstained from… https://t.co/t7uU7VtgJS","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296180125806059526"
"At the U.S.-Iraq Strategic Dialogue, @SecPompeo underscored that while it has been a turbulent year for Iraq, we've… https://t.co/LdCV4FkEj0","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296199634566762496"
"At the U.S.-Iraq Strategic Dialogue, @SecPompeo underscored that while it has been a turbulent year for Iraq, we've… https://t.co/LdCV4FkEj0","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296199634566762496"
"At the direction of @realDonaldTrump, @SecPompeo will travel to New York on August 20-21 to initiate the process th… https://t.co/hCW9pndWkm","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296212800830832644"
"At the direction of @realDonaldTrump, @SecPompeo will travel to New York on August 20-21 to initiate the process th… https://t.co/hCW9pndWkm","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296212800830832644"
".@SecPompeo met with Iraqi Prime Minister Kadhimi today to reaffirm our partnership and review the U.S.-Iraq Strate… https://t.co/HjJ37ewGT6","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296221232929677313"
".@SecPompeo met with Iraqi Prime Minister Kadhimi today to reaffirm our partnership and review the U.S.-Iraq Strate… https://t.co/HjJ37ewGT6","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296221232929677313"
"Fun time at @USEmbassyPrague hearing about this energetic group of students' @FLEXProgram experiences in the United… https://t.co/IkhRE6uDwx","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296434207120601090"
"Fun time at @USEmbassyPrague hearing about this energetic group of students' @FLEXProgram experiences in the United… https://t.co/IkhRE6uDwx","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296434207120601090"
"Today we sanction six of Assad’s advisors, adding to the 50+ Syria related sanctions we've imposed since the implem… https://t.co/nwefCaQTSP","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296464338652475392"
"Today we sanction six of Assad’s advisors, adding to the 50+ Syria related sanctions we've imposed since the implem… https://t.co/nwefCaQTSP","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296464338652475392"
"Today the United States kicked off the process under UN Security Council Resolution 2231 to snap back @UN sanctions… https://t.co/YUstAU0TUr","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296532700816449536"
"Today the United States kicked off the process under UN Security Council Resolution 2231 to snap back @UN sanctions… https://t.co/YUstAU0TUr","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296532700816449536"
"Iraqis should be able to peacefully demonstrate without fear of attacks or threats. To date, more than 600 have bee… https://t.co/worBaShRBm","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296551683846221824"
"Iraqis should be able to peacefully demonstrate without fear of attacks or threats. To date, more than 600 have bee… https://t.co/worBaShRBm","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296551683846221824"
"The Islamic Republic is the world’s chief state sponsor of anti-Semitism. Jew-hatred is core to its ideology. This… https://t.co/uyX74ro69o","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296587431530172416"
"The Islamic Republic is the world’s chief state sponsor of anti-Semitism. Jew-hatred is core to its ideology. This… https://t.co/uyX74ro69o","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296587431530172416"
"The U.S. remains vigilant to ensure Iran--the world’s #1 state sponsor of terrorism, does not gain access to powerf… https://t.co/9laUmxyR2E","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296605613389230081"
"The U.S. remains vigilant to ensure Iran--the world’s #1 state sponsor of terrorism, does not gain access to powerf… https://t.co/9laUmxyR2E","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296605613389230081"
"Today @SecPompeo met with Niger’s UN Ambassador Abdou Abarry, who will serve as President of the @UN Security Counc… https://t.co/FxI3sTY9bo","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296618091850477568"
"Today @SecPompeo met with Niger’s UN Ambassador Abdou Abarry, who will serve as President of the @UN Security Counc… https://t.co/FxI3sTY9bo","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296618091850477568"
".@SecPompeo met with @UN Ambassador Jose Singer to thank the Dominican Republic for supporting the arms embargo on… https://t.co/Mf4nEbugS2","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296629984665186305"
".@SecPompeo met with @UN Ambassador Jose Singer to thank the Dominican Republic for supporting the arms embargo on… https://t.co/Mf4nEbugS2","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296629984665186305"
"Seven years ago today in Ghouta, Syria, more than 1,400 Syrians, many of them children, died when the Assad regime… https://t.co/l4Teh7DYFC","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296784247374729217"
"Seven years ago today in Ghouta, Syria, more than 1,400 Syrians, many of them children, died when the Assad regime… https://t.co/l4Teh7DYFC","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296784247374729217"
"As @SecPompeo said, the U.S. will never allow the world’s largest state sponsor of terrorism to freely buy and sell… https://t.co/Aod52tUyLy","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296835328041455618"
"As @SecPompeo said, the U.S. will never allow the world’s largest state sponsor of terrorism to freely buy and sell… https://t.co/Aod52tUyLy","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296835328041455618"
"Today, @SecPompeo spoke with Israel’s Ambassador to the @UN Gilad Erdan and discussed bilateral and regional issues… https://t.co/PS5VJz5Wgo","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296845992814411776"
"Today, @SecPompeo spoke with Israel’s Ambassador to the @UN Gilad Erdan and discussed bilateral and regional issues… https://t.co/PS5VJz5Wgo","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296845992814411776"
"Today @SecPompeo announced designations including 13 operatives involved in the brutal 1990 assassination carried o… https://t.co/sGze6bx9J6","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296853435086774273"
"Today @SecPompeo announced designations including 13 operatives involved in the brutal 1990 assassination carried o… https://t.co/sGze6bx9J6","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1296853435086774273"
"The pain and suffering caused by terrorism is a heavy burden that American people know too well. Today we honor the… https://t.co/cK7wjDJgeb","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1296862447056367619"
